
Replication	FitnessValue	Frequency	Bus1	Bus2	Bus3	Bus4	Bus5	Bus6	Bus7	Bus8	Bus9	Bus10	Bus11	Bus12	Bus13	Bus14	Bus15	Bus16	Bus17	Bus18	Bus19	Bus20	Bus21	Bus22	Bus23	Bus24	Bus25	Bus26	Bus27	Bus28	Bus29	Bus30	Bus1_P	Bus2_P	Bus3_P	Bus4_P	Bus5_P	Bus6_P	Bus7_P	Bus8_P	Bus9_P	Bus10_P	Bus11_P	Bus12_P	Bus13_P	Bus14_P	Bus15_P	Bus16_P	Bus17_P	Bus18_P	Bus19_P	Bus20_P	Bus21_P	Bus22_P	Bus23_P	Bus24_P	Bus25_P	Bus26_P	Bus27_P	Bus28_P	Bus29_P	Bus30_P	Bus1_Q	Bus2_Q	Bus3_Q	Bus4_Q	Bus5_Q	Bus6_Q	Bus7_Q	Bus8_Q	Bus9_Q	Bus10_Q	Bus11_Q	Bus12_Q	Bus13_Q	Bus14_Q	Bus15_Q	Bus16_Q	Bus17_Q	Bus18_Q	Bus19_Q	Bus20_Q	Bus21_Q	Bus22_Q	Bus23_Q	Bus24_Q	Bus25_Q	Bus26_Q	Bus27_Q	Bus28_Q	Bus29_Q	Bus30_Q	PLoss	QLoss
Replication260	 -1.54257	0.99642	0.95876 	0.95890 	0.95845 	0.95878 	0.95803 	0.95889 	0.95723 	0.95756 	0.96458 	0.97596 	0.95413 	0.96884 	0.97480 	0.96927 	0.97002 	0.96971 	0.97279 	0.97073 	0.97114 	0.97197 	0.97566 	0.97597 	0.97144 	0.97140 	0.97169 	0.97169 	0.97430 	0.95933 	0.97633 	0.97546 	0.03148 	0.05321 	-0.01714 	-0.02944 	0.00000 	0.03169 	-0.03802 	-0.07154 	-0.01994 	0.19189 	-0.03736 	-0.02067 	0.02205 	0.00000 	0.00000 	-0.01587 	-0.03431 	0.00000 	-0.01162 	-0.00931 	-0.02500 	0.02604 	0.02120 	-0.02751 	-0.01324 	0.00000 	0.02186 	-0.01013 	0.00794 	0.00000 	0.02838 	-0.00956 	-0.00566 	-0.00973 	0.00000 	0.01047 	-0.01256 	-0.02363 	-0.00659 	0.06339 	-0.01234 	-0.00683 	0.01946 	0.00000 	0.00000 	-0.00524 	-0.01133 	0.00000 	-0.00384 	-0.00307 	-0.00826 	0.02267 	-0.00337 	-0.00909 	-0.00438 	0.00000 	0.02087 	-0.00335 	0.00262 	0.00000 	0.00250	0.00320
Replication261	 -1.53148	0.99771	0.97382 	0.97369 	0.97426 	0.97436 	0.97064 	0.97440 	0.97185 	0.97415 	0.98285 	0.99270 	0.97254 	0.97738 	0.98207 	0.97318 	0.97627 	0.98207 	0.98899 	0.97936 	0.98179 	0.98422 	0.99118 	0.99126 	0.98105 	0.98578 	0.98297 	0.97730 	0.98676 	0.97490 	0.99402 	0.98715 	0.02212 	0.03559 	0.00000 	-0.01259 	-0.04001 	0.00000 	-0.03171 	-0.01684 	0.00000 	0.25074 	-0.03690 	-0.01435 	0.01730 	-0.02985 	-0.04592 	-0.01799 	-0.01653 	-0.00657 	-0.02196 	-0.00712 	-0.03416 	0.01448 	0.01455 	0.00000 	-0.01519 	-0.01508 	0.01422 	-0.00844 	0.03814 	-0.01689 	0.02014 	-0.00456 	0.00000 	-0.00415 	-0.01318 	0.00000 	-0.01045 	-0.00555 	0.00000 	0.08262 	-0.01216 	-0.00473 	0.01564 	-0.00983 	-0.01513 	-0.00593 	-0.00545 	-0.00216 	-0.00724 	-0.00235 	-0.01126 	0.01233 	-0.00117 	0.00000 	-0.00500 	-0.00497 	0.01359 	-0.00278 	0.01257 	-0.00556 	0.00341	0.00528
Replication262	 -1.52529	0.99939	0.99480 	0.99460 	0.99542 	0.99554 	0.99119 	0.99553 	0.99385 	0.99547 	1.00476 	1.01541 	0.99716 	1.00190 	1.00304 	1.00173 	1.00148 	1.00482 	1.01021 	1.00400 	1.00622 	1.00851 	1.01355 	1.01297 	1.00265 	1.00380 	0.99022 	0.98926 	0.98856 	0.99511 	0.98255 	0.97608 	0.00914 	0.01195 	0.00000 	-0.00959 	-0.05845 	0.00000 	0.00000 	0.00000 	-0.01239 	0.28601 	-0.02720 	0.00000 	0.00432 	0.00000 	-0.02537 	-0.01878 	-0.05388 	-0.00765 	-0.02139 	0.00000 	0.00000 	-0.00184 	0.00380 	0.00000 	-0.03345 	-0.00257 	0.01291 	-0.00737 	0.00000 	-0.04066 	0.00861 	0.00121 	0.00000 	-0.00315 	-0.01919 	0.00000 	0.00000 	0.00000 	-0.00407 	0.09393 	-0.00893 	0.00000 	0.00388 	0.00000 	-0.00833 	-0.00617 	-0.01769 	-0.00251 	-0.00702 	0.00000 	0.00000 	-0.00241 	-0.00040 	0.00000 	-0.01098 	-0.00084 	0.01274 	-0.00242 	0.00000 	-0.01335 	0.00395	0.00608
Replication263	 -1.52920	0.99756	0.97457 	0.97466 	0.97441 	0.97524 	0.97222 	0.97575 	0.97438 	0.97541 	0.98881 	0.99616 	0.98881 	0.98126 	0.98538 	0.98142 	0.98194 	0.98738 	0.99304 	0.98406 	0.98690 	0.98838 	0.99383 	0.99341 	0.98216 	0.98101 	0.96854 	0.96854 	0.97255 	0.97575 	0.96974 	0.96671 	0.02175 	0.03653 	-0.03674 	-0.00782 	-0.04558 	0.00000 	0.00000 	-0.01763 	-0.00333 	0.24688 	0.00000 	-0.04916 	0.01540 	-0.00064 	-0.00570 	0.00000 	-0.01508 	-0.01582 	0.00000 	-0.02077 	-0.01849 	0.01302 	0.01482 	-0.03242 	-0.06371 	0.00000 	0.02275 	-0.00078 	0.00000 	-0.01906 	0.01963 	-0.00633 	-0.01211 	-0.00258 	-0.01502 	0.00000 	0.00000 	-0.00581 	-0.00110 	0.08137 	0.00000 	-0.01620 	0.01363 	-0.00021 	-0.00188 	0.00000 	-0.00497 	-0.00521 	0.00000 	-0.00685 	-0.00609 	0.01072 	-0.00195 	-0.01069 	-0.02100 	0.00000 	0.02207 	-0.00026 	0.00000 	-0.00628 	0.00361	0.00554
Replication264	 0.01150	0.99485	0.94107 	0.94103 	0.94137 	0.94144 	0.93850 	0.94138 	0.94025 	0.94013 	0.94903 	0.95892 	0.94903 	0.95072 	0.95940 	0.94717 	0.94855 	0.95332 	0.95572 	0.94617 	0.94600 	0.94818 	0.95931 	0.95992 	0.95313 	0.95623 	0.95390 	0.95390 	0.95643 	0.94117 	0.95491 	0.95327 	0.04249 	0.07464 	0.00000 	-0.03105 	-0.04328 	0.02065 	0.00000 	-0.06246 	-0.04019 	0.20624 	0.00000 	0.00000 	0.03170 	-0.02091 	-0.02976 	0.00000 	-0.03960 	-0.01118 	-0.04264 	-0.02583 	-0.03072 	0.03826 	0.03083 	0.00000 	-0.02141 	0.00000 	0.03277 	-0.03703 	0.00000 	-0.01031 	0.03802 	-0.01571 	0.00000 	-0.01029 	-0.01434 	0.00684 	0.00000 	-0.02070 	-0.01332 	0.06835 	0.00000 	0.00000 	0.02797 	-0.00693 	-0.00986 	0.00000 	-0.01312 	-0.00370 	-0.01413 	-0.00856 	-0.01018 	0.03341 	-0.00453 	0.00000 	-0.00709 	0.00000 	0.03134 	-0.01227 	0.00000 	-0.00342 	0.00285	0.00443
Replication265	 -1.51032	0.99846	0.98108 	0.98116 	0.98090 	0.98128 	0.97951 	0.98161 	0.97917 	0.98134 	0.99366 	1.00286 	0.99093 	0.97698 	0.98173 	0.96951 	0.97907 	0.98516 	0.99631 	0.98538 	0.98897 	0.99195 	1.00094 	1.00077 	0.98601 	0.99374 	0.99384 	0.99296 	0.99435 	0.98125 	0.99888 	0.99412 	0.01756 	0.02586 	-0.01769 	0.00000 	-0.01053 	0.02073 	-0.04699 	-0.01103 	-0.00976 	0.32513 	-0.00978 	-0.06930 	0.01723 	-0.06604 	-0.02704 	-0.02494 	-0.03642 	0.00000 	-0.02101 	-0.01191 	-0.02616 	0.00733 	0.01084 	-0.00425 	0.00000 	-0.00234 	0.00958 	-0.03683 	0.02500 	-0.01268 	0.01622 	-0.00122 	-0.00582 	0.00000 	-0.00346 	0.00682 	-0.01546 	-0.00363 	-0.00321 	0.10697 	-0.00322 	-0.02280 	0.01611 	-0.02173 	-0.00890 	-0.00820 	-0.01198 	0.00000 	-0.00691 	-0.00392 	-0.00861 	0.00588 	0.00025 	-0.00140 	0.00000 	-0.00077 	0.00915 	-0.01212 	0.00823 	-0.00417 	0.00520	0.00858
Replication266	 -1.53611	0.99960	0.99884 	0.99879 	0.99899 	0.99915 	0.99702 	0.99937 	0.99731 	0.99876 	1.00784 	1.01475 	1.00317 	0.99726 	0.99907 	0.99104 	0.99546 	1.00329 	1.01145 	0.99556 	1.00090 	1.00434 	1.01318 	1.01270 	0.99992 	1.00509 	1.00136 	1.00136 	1.00150 	0.99941 	1.00105 	1.00056 	0.00669 	0.00831 	-0.00565 	-0.00269 	-0.01822 	0.03470 	-0.03323 	-0.03135 	0.00000 	0.23337 	-0.01674 	-0.00509 	0.00659 	-0.04388 	-0.02926 	-0.01801 	-0.00061 	-0.05125 	-0.01252 	0.00000 	-0.00057 	-0.00175 	0.00371 	-0.00592 	-0.01324 	0.00000 	0.00514 	0.00000 	0.00000 	-0.00308 	0.00634 	0.00126 	-0.00185 	-0.00088 	-0.00598 	0.01139 	-0.01091 	-0.01029 	0.00000 	0.07661 	-0.00549 	-0.00167 	0.00630 	-0.01440 	-0.00960 	-0.00591 	-0.00020 	-0.01682 	-0.00411 	0.00000 	-0.00019 	-0.00212 	0.00095 	-0.00194 	-0.00435 	0.00000 	0.00503 	0.00000 	0.00000 	-0.00101 	0.00295	0.00516
Replication267	 0.00558	0.99636	0.95645 	0.95665 	0.95597 	0.95650 	0.95580 	0.95666 	0.95502 	0.95594 	0.96700 	0.98146 	0.95449 	0.96501 	0.97154 	0.96480 	0.96458 	0.96802 	0.97761 	0.96791 	0.96990 	0.97189 	0.98095 	0.98081 	0.96858 	0.97169 	0.96062 	0.94442 	0.96188 	0.95572 	0.95770 	0.95319 	0.03286 	0.05477 	-0.02693 	-0.02275 	0.00000 	0.02206 	-0.03753 	-0.02921 	-0.01670 	0.27580 	-0.04474 	-0.02333 	0.02400 	0.00000 	-0.04710 	-0.04741 	0.00000 	-0.00087 	-0.01797 	-0.02224 	-0.00207 	0.02260 	0.02209 	0.00000 	0.00000 	-0.04298 	0.02930 	-0.04762 	0.00000 	-0.02831 	0.02970 	-0.00919 	-0.00890 	-0.00752 	0.00000 	0.00729 	-0.01240 	-0.00965 	-0.00552 	0.09113 	-0.01478 	-0.00771 	0.02136 	0.00000 	-0.01556 	-0.01566 	0.00000 	-0.00029 	-0.00594 	-0.00735 	-0.00068 	0.01917 	-0.00294 	0.00000 	0.00000 	-0.01420 	0.02828 	-0.01574 	0.00000 	-0.00935 	0.00559	0.00806
Replication268	 -1.54785	0.99640	0.96584 	0.96597 	0.96560 	0.96583 	0.96596 	0.96583 	0.96587 	0.96550 	0.96959 	0.97384 	0.96605 	0.96479 	0.97135 	0.95768 	0.96504 	0.96394 	0.97005 	0.96801 	0.96991 	0.97089 	0.97322 	0.97348 	0.96700 	0.96724 	0.96781 	0.96270 	0.97574 	0.96515 	0.98357 	0.98021 	0.02735 	0.05041 	-0.01187 	0.00000 	-0.00078 	0.00000 	0.00000 	-0.01169 	-0.00293 	0.14470 	-0.01269 	0.00000 	0.02409 	-0.05698 	-0.00278 	-0.04796 	-0.02393 	-0.00200 	0.00000 	0.00000 	-0.02834 	0.02783 	0.02231 	-0.03630 	-0.02827 	-0.01360 	0.02100 	-0.04592 	0.03062 	0.00000 	0.02423 	-0.01279 	-0.00392 	0.00000 	-0.00026 	0.00000 	0.00000 	-0.00386 	-0.00097 	0.04780 	-0.00419 	0.00000 	0.02148 	-0.01882 	-0.00092 	-0.01584 	-0.00791 	-0.00066 	0.00000 	0.00000 	-0.00936 	0.02444 	-0.00243 	-0.01199 	-0.00934 	-0.00449 	0.02000 	-0.01517 	0.01012 	0.00000 	0.00197	0.00324
Replication269	 0.01554	0.99459	0.93748 	0.93746 	0.93770 	0.93798 	0.93446 	0.93820 	0.93517 	0.93778 	0.94781 	0.95699 	0.93991 	0.94829 	0.95735 	0.94432 	0.94894 	0.94740 	0.95381 	0.95095 	0.95211 	0.95332 	0.95659 	0.95732 	0.95207 	0.95328 	0.94781 	0.94166 	0.95313 	0.93897 	0.95313 	0.95313 	0.04470 	0.07848 	-0.00964 	-0.03598 	-0.03575 	0.00000 	-0.04531 	-0.02829 	0.00000 	0.17858 	-0.02826 	0.00000 	0.03301 	-0.03303 	-0.01007 	-0.05027 	-0.01086 	0.00000 	-0.01162 	0.00000 	-0.05264 	0.04025 	0.03198 	0.00000 	-0.03102 	-0.01634 	0.03478 	-0.01039 	0.00000 	0.00000 	0.04001 	-0.01651 	-0.00320 	-0.01193 	-0.01185 	0.00000 	-0.01502 	-0.00938 	0.00000 	0.05921 	-0.00937 	0.00000 	0.02908 	-0.01095 	-0.00334 	-0.01667 	-0.00360 	0.00000 	-0.00385 	0.00000 	-0.01745 	0.03515 	-0.00520 	0.00000 	-0.01028 	-0.00542 	0.03328 	-0.00345 	0.00000 	0.00000 	0.00307	0.00438
Replication270	 0.00727	1.00337	1.03559 	1.03552 	1.03569 	1.03598 	1.03311 	1.03633 	1.03510 	1.03618 	1.04922 	1.05727 	1.04683 	1.03959 	1.03552 	1.03944 	1.04159 	1.04457 	1.05364 	1.04683 	1.04981 	1.05153 	1.05325 	1.05246 	1.04287 	1.04596 	1.03974 	1.03818 	1.03737 	1.03623 	1.04412 	1.03522 	-0.01641 	-0.04049 	-0.01207 	-0.01054 	-0.04068 	0.00000 	0.00000 	-0.00712 	0.00000 	0.28850 	-0.00856 	-0.01305 	-0.01627 	-0.00803 	-0.01123 	-0.03127 	0.00000 	0.00000 	-0.00342 	-0.00352 	-0.02724 	-0.03197 	-0.01918 	0.00000 	-0.00378 	-0.00418 	-0.01685 	0.00000 	0.04200 	-0.02704 	-0.01348 	0.01868 	-0.00393 	-0.00344 	-0.01325 	0.00000 	0.00000 	-0.00232 	0.00000 	0.09399 	-0.00279 	-0.00425 	-0.01382 	-0.00262 	-0.00366 	-0.01019 	0.00000 	0.00000 	-0.00111 	-0.00115 	-0.00887 	-0.02880 	0.00398 	0.00000 	-0.00123 	-0.00136 	-0.01591 	0.00000 	0.01368 	-0.00881 	0.00383	0.00602
Replication271	 0.01859	0.99533	0.94548 	0.94544 	0.94575 	0.94618 	0.94177 	0.94657 	0.94423 	0.94656 	0.95799 	0.96820 	0.95052 	0.95121 	0.95982 	0.94691 	0.95132 	0.95624 	0.96443 	0.94916 	0.94798 	0.95064 	0.96802 	0.96807 	0.95571 	0.95859 	0.94933 	0.93141 	0.95336 	0.94644 	0.95034 	0.94709 	0.03971 	0.06856 	-0.01592 	-0.02143 	-0.06019 	0.00000 	-0.01375 	0.00000 	-0.00193 	0.28288 	-0.02673 	-0.04322 	0.03128 	-0.03413 	0.00000 	-0.02456 	-0.00858 	0.00000 	-0.06151 	-0.05882 	-0.00695 	0.03221 	0.02859 	-0.00933 	-0.00473 	-0.04749 	0.03454 	-0.02959 	0.00000 	-0.02046 	0.03566 	-0.01340 	-0.00527 	-0.00709 	-0.01993 	0.00000 	-0.00455 	0.00000 	-0.00064 	0.09365 	-0.00885 	-0.01431 	0.02790 	-0.01130 	0.00000 	-0.00813 	-0.00284 	0.00000 	-0.02036 	-0.01948 	-0.00230 	0.02781 	-0.00349 	-0.00309 	-0.00156 	-0.01572 	0.03324 	-0.00980 	0.00000 	-0.00678 	0.00562	0.00930
Replication272	 0.05331	0.99238	0.92278 	0.92299 	0.92244 	0.92255 	0.92324 	0.92303 	0.92308 	0.92247 	0.92607 	0.92915 	0.92323 	0.92451 	0.93727 	0.92252 	0.91980 	0.92653 	0.92840 	0.91436 	0.91711 	0.91976 	0.93123 	0.93184 	0.92350 	0.92365 	0.91305 	0.89669 	0.92037 	0.92331 	0.91213 	0.90328 	0.05425 	0.10406 	-0.00698 	-0.04057 	0.00000 	0.00000 	0.00000 	-0.03112 	0.00000 	0.05198 	-0.01015 	-0.02588 	0.04565 	0.00000 	-0.04370 	0.00000 	0.00000 	-0.05605 	-0.02285 	-0.00867 	0.00000 	0.05952 	0.04618 	-0.01112 	-0.03130 	-0.04334 	0.05468 	0.00000 	0.00000 	-0.05540 	0.04764 	-0.02972 	-0.00233 	-0.01351 	0.00000 	0.00000 	0.00000 	-0.01037 	0.00000 	0.01731 	-0.00338 	-0.00862 	0.04012 	0.00000 	-0.01455 	0.00000 	0.00000 	-0.01867 	-0.00761 	-0.00289 	0.00000 	0.05234 	-0.00618 	-0.00370 	-0.01042 	-0.01443 	0.05257 	0.00000 	0.00000 	-0.01845 	0.00438	0.00732
Replication273	 0.00578	0.99563	0.94930 	0.94962 	0.94855 	0.94923 	0.94885 	0.95015 	0.94854 	0.94991 	0.96047 	0.97051 	0.95167 	0.95314 	0.96146 	0.94422 	0.95251 	0.95984 	0.96604 	0.95288 	0.95708 	0.95994 	0.96940 	0.96970 	0.95798 	0.96238 	0.96151 	0.95424 	0.96455 	0.94976 	0.96455 	0.96455 	0.03735 	0.06416 	-0.03559 	-0.04011 	-0.00485 	0.02548 	-0.03161 	-0.00929 	0.00000 	0.27195 	-0.03149 	-0.02662 	0.03021 	-0.06846 	-0.01447 	0.00000 	-0.03495 	-0.03848 	-0.01288 	-0.01189 	-0.03999 	0.03089 	0.02704 	-0.01872 	0.00000 	-0.01934 	0.02780 	-0.04790 	0.00000 	0.00000 	0.03355 	-0.01257 	-0.01178 	-0.01327 	-0.00161 	0.00843 	-0.01046 	-0.00308 	0.00000 	0.08998 	-0.01042 	-0.00881 	0.02704 	-0.02265 	-0.00479 	0.00000 	-0.01156 	-0.01273 	-0.00426 	-0.00393 	-0.01323 	0.02678 	-0.00299 	-0.00619 	0.00000 	-0.00640 	0.02659 	-0.01585 	0.00000 	0.00000 	0.00434	0.00668
Replication274	 -1.51957	0.99630	0.95760 	0.95798 	0.95663 	0.95784 	0.95752 	0.95832 	0.95781 	0.95798 	0.96756 	0.98029 	0.95764 	0.96389 	0.97058 	0.95849 	0.96381 	0.97045 	0.97652 	0.96549 	0.96818 	0.97119 	0.97985 	0.97975 	0.96782 	0.97091 	0.96028 	0.95050 	0.96357 	0.95774 	0.96129 	0.95859 	0.03221 	0.05472 	-0.06055 	0.00000 	-0.00870 	0.00000 	-0.00548 	-0.01310 	-0.01814 	0.25431 	-0.03552 	-0.03253 	0.02459 	-0.04235 	-0.01742 	0.00000 	-0.02371 	-0.01674 	-0.03040 	0.00000 	-0.00292 	0.02339 	0.02247 	0.00000 	-0.02722 	-0.02598 	0.02830 	-0.03782 	0.00060 	-0.01653 	0.02900 	-0.01028 	-0.02001 	0.00000 	-0.00288 	0.00000 	-0.00181 	-0.00433 	-0.00599 	0.08403 	-0.01174 	-0.01075 	0.02190 	-0.01400 	-0.00575 	0.00000 	-0.00783 	-0.00553 	-0.01005 	0.00000 	-0.00097 	0.01990 	-0.00297 	0.00000 	-0.00899 	-0.00858 	0.02727 	-0.01250 	0.00020 	-0.00546 	0.00447	0.00659
Replication275	 0.00405	0.99601	0.96611 	0.96624 	0.96587 	0.96583 	0.96650 	0.96658 	0.96654 	0.96667 	0.96697 	0.96718 	0.96697 	0.95463 	0.96272 	0.94595 	0.95048 	0.95728 	0.96287 	0.94772 	0.95172 	0.95421 	0.96717 	0.96763 	0.95732 	0.96329 	0.96948 	0.96948 	0.97327 	0.96715 	0.97274 	0.97216 	0.02736 	0.05371 	0.00000 	-0.01952 	0.00000 	0.00950 	0.00000 	0.00000 	0.00000 	0.16130 	0.00000 	-0.01278 	0.02932 	-0.05557 	-0.04858 	-0.02196 	-0.03647 	-0.05380 	-0.00771 	-0.03389 	-0.02888 	0.03220 	0.02588 	-0.01853 	0.00000 	0.00000 	0.02253 	0.00000 	0.00000 	-0.00365 	0.02390 	-0.01632 	0.00000 	-0.00645 	0.00000 	0.00314 	0.00000 	0.00000 	0.00000 	0.05333 	0.00000 	-0.00422 	0.02643 	-0.01837 	-0.01606 	-0.00726 	-0.01206 	-0.01779 	-0.00255 	-0.01121 	-0.00955 	0.02844 	-0.00153 	-0.00613 	0.00000 	0.00000 	0.02142 	0.00000 	0.00000 	-0.00121 	0.00291	0.00531
Replication276	 -1.51841	0.99805	0.98127 	0.98129 	0.98128 	0.98128 	0.98066 	0.98113 	0.98011 	0.98095 	0.97980 	0.99364 	0.95530 	0.98164 	0.98571 	0.97730 	0.97848 	0.98687 	0.99170 	0.97659 	0.97978 	0.98181 	0.99326 	0.99313 	0.98290 	0.98716 	0.98503 	0.98503 	0.98822 	0.98149 	0.99228 	0.98725 	0.01762 	0.02938 	0.00000 	-0.00432 	0.00000 	0.00000 	-0.02404 	-0.01238 	-0.01123 	0.23162 	-0.08752 	-0.00364 	0.01503 	-0.02450 	-0.04063 	0.00000 	0.00000 	-0.04127 	-0.00691 	-0.03563 	0.00000 	0.01299 	0.01296 	-0.00697 	-0.02472 	0.00000 	0.01330 	-0.00370 	0.02438 	-0.01482 	0.01593 	-0.00485 	0.00000 	-0.00142 	0.00000 	0.00000 	-0.00792 	-0.00408 	-0.00370 	0.07627 	-0.02882 	-0.00120 	0.01362 	-0.00807 	-0.01338 	0.00000 	0.00000 	-0.01359 	-0.00228 	-0.01173 	0.00000 	0.01115 	-0.00044 	-0.00230 	-0.00814 	0.00000 	0.01276 	-0.00122 	0.00803 	-0.00488 	0.00462	0.00622
Replication277	 -1.51419	0.99883	0.98639 	0.98637 	0.98649 	0.98683 	0.98406 	0.98697 	0.98546 	0.98618 	0.99444 	1.00452 	0.98270 	0.99426 	0.99650 	0.99441 	0.99469 	0.99750 	1.00149 	0.99699 	0.99830 	0.99985 	1.00248 	1.00195 	0.99335 	0.99059 	0.98242 	0.95446 	0.99108 	0.98712 	1.00082 	0.99664 	0.01430 	0.02036 	-0.01395 	-0.01442 	-0.03535 	0.02195 	-0.01109 	-0.04169 	0.00000 	0.23424 	-0.04200 	-0.01463 	0.00839 	0.00000 	0.00000 	-0.00700 	-0.02550 	0.00000 	-0.01642 	0.00000 	-0.00663 	0.00631 	0.00786 	-0.04828 	0.00000 	-0.07394 	0.01148 	0.00000 	0.03814 	0.00000 	0.01328 	-0.00017 	-0.00459 	-0.00474 	-0.01162 	0.00722 	-0.00365 	-0.01371 	0.00000 	0.07701 	-0.01381 	-0.00481 	0.00754 	0.00000 	0.00000 	-0.00230 	-0.00838 	0.00000 	-0.00540 	0.00000 	-0.00218 	0.00521 	-0.00017 	-0.01587 	0.00000 	-0.02431 	0.01116 	0.00000 	0.01254 	0.00000 	0.00494	0.00731
Replication278	 0.00472	0.99573	0.94914 	0.94900 	0.94966 	0.94979 	0.94558 	0.94949 	0.94675 	0.94830 	0.96241 	0.97359 	0.96241 	0.96278 	0.96964 	0.96112 	0.96155 	0.96661 	0.97015 	0.96073 	0.96406 	0.96590 	0.97366 	0.97368 	0.96431 	0.96566 	0.95486 	0.95486 	0.95599 	0.94994 	0.95084 	0.94528 	0.03740 	0.06353 	-0.00079 	-0.02338 	-0.04381 	0.00000 	-0.03527 	-0.06506 	-0.03004 	0.21845 	0.00000 	-0.00432 	0.02535 	-0.00892 	-0.02208 	0.00000 	-0.03567 	-0.03656 	-0.00219 	-0.01333 	-0.00079 	0.02800 	0.02523 	-0.00302 	-0.04189 	0.00000 	0.03291 	0.00000 	0.00000 	-0.03483 	0.03370 	-0.01141 	-0.00026 	-0.00773 	-0.01449 	0.00000 	-0.01167 	-0.02152 	-0.00994 	0.07227 	0.00000 	-0.00143 	0.02225 	-0.00295 	-0.00731 	0.00000 	-0.01180 	-0.01209 	-0.00073 	-0.00441 	-0.00026 	0.02398 	-0.00410 	-0.00100 	-0.01386 	0.00000 	0.03172 	0.00000 	0.00000 	-0.01152 	0.00403	0.00588
Replication279	 -1.53940	0.99912	0.99325 	0.99356 	0.99239 	0.99312 	0.99356 	0.99418 	0.99355 	0.99422 	1.00284 	1.01009 	1.00284 	0.99312 	0.99552 	0.99222 	0.99265 	0.99916 	1.00474 	0.99546 	1.00020 	1.00267 	1.00837 	1.00801 	0.99645 	1.00065 	0.99418 	0.98387 	0.99598 	0.99439 	0.99598 	0.99598 	0.01017 	0.01475 	-0.03910 	-0.02659 	0.00000 	0.01112 	-0.01123 	0.00000 	-0.01853 	0.25870 	0.00000 	-0.04073 	0.00886 	-0.00569 	-0.04121 	0.00000 	-0.05514 	-0.03052 	0.00000 	0.00000 	-0.01104 	0.00183 	0.00615 	0.00000 	-0.00396 	-0.02743 	0.00851 	0.00000 	0.00000 	0.00000 	0.00940 	-0.00070 	-0.01285 	-0.00874 	0.00000 	0.00365 	-0.00369 	0.00000 	-0.00609 	0.08500 	0.00000 	-0.01338 	0.00822 	-0.00187 	-0.01354 	0.00000 	-0.01812 	-0.01003 	0.00000 	0.00000 	-0.00363 	0.00101 	0.00011 	0.00000 	-0.00130 	-0.00901 	0.00827 	0.00000 	0.00000 	0.00000 	0.00268	0.00461
Replication280	 -1.55005	0.99684	0.97741 	0.97742 	0.97749 	0.97751 	0.97730 	0.97753 	0.97706 	0.97751 	0.97629 	0.97922 	0.96947 	0.97535 	0.98034 	0.97413 	0.97422 	0.97315 	0.97626 	0.97158 	0.97010 	0.97079 	0.97826 	0.97860 	0.97494 	0.97409 	0.96526 	0.95981 	0.96922 	0.97734 	0.96446 	0.95933 	0.02040 	0.04166 	0.00000 	0.00000 	0.00000 	0.01318 	-0.01063 	0.00000 	0.00000 	0.15474 	-0.02443 	-0.00299 	0.01864 	-0.00581 	0.00000 	-0.03586 	-0.03030 	0.00000 	-0.02723 	-0.03967 	-0.03929 	0.02396 	0.01897 	0.00000 	-0.03668 	-0.01451 	0.02484 	0.00000 	0.00000 	-0.03219 	0.01766 	-0.01383 	0.00000 	0.00000 	0.00000 	0.00435 	-0.00351 	0.00000 	0.00000 	0.05108 	-0.00806 	-0.00099 	0.01634 	-0.00192 	0.00000 	-0.01184 	-0.01000 	0.00000 	-0.00899 	-0.01309 	-0.01297 	0.02098 	-0.00275 	0.00000 	-0.01211 	-0.00479 	0.02396 	0.00000 	0.00000 	-0.01063 	0.00177	0.00302
Replication281	 0.00455	0.99627	0.96196 	0.96212 	0.96161 	0.96201 	0.96161 	0.96229 	0.96202 	0.96200 	0.96243 	0.97586 	0.95014 	0.96544 	0.97190 	0.96114 	0.96468 	0.96688 	0.97290 	0.96232 	0.96364 	0.96519 	0.97573 	0.97583 	0.96752 	0.96905 	0.95966 	0.94545 	0.96500 	0.96266 	0.96358 	0.96205 	0.02968 	0.05321 	-0.02008 	-0.01627 	-0.01054 	0.00002 	0.00000 	-0.01795 	-0.04710 	0.23511 	-0.04395 	-0.00622 	0.02382 	-0.03144 	0.00000 	-0.03262 	-0.00977 	-0.02550 	-0.01630 	-0.03740 	-0.00960 	0.02621 	0.02264 	0.00000 	-0.02259 	-0.03771 	0.02744 	0.00000 	0.00000 	-0.00963 	0.02644 	-0.01230 	-0.00664 	-0.00538 	-0.00348 	0.00001 	0.00000 	-0.00593 	-0.01556 	0.07769 	-0.01452 	-0.00205 	0.02111 	-0.01039 	0.00000 	-0.01078 	-0.00323 	-0.00843 	-0.00539 	-0.01236 	-0.00317 	0.02269 	-0.00300 	0.00000 	-0.00746 	-0.01246 	0.02641 	0.00000 	0.00000 	-0.00318 	0.00374	0.00548
