
Replication	FitnessValue	Frequency	Bus1	Bus2	Bus3	Bus4	Bus5	Bus6	Bus7	Bus8	Bus9	Bus10	Bus11	Bus12	Bus13	Bus14	Bus15	Bus16	Bus17	Bus18	Bus19	Bus20	Bus21	Bus22	Bus23	Bus24	Bus25	Bus26	Bus27	Bus28	Bus29	Bus30	Bus1_P	Bus2_P	Bus3_P	Bus4_P	Bus5_P	Bus6_P	Bus7_P	Bus8_P	Bus9_P	Bus10_P	Bus11_P	Bus12_P	Bus13_P	Bus14_P	Bus15_P	Bus16_P	Bus17_P	Bus18_P	Bus19_P	Bus20_P	Bus21_P	Bus22_P	Bus23_P	Bus24_P	Bus25_P	Bus26_P	Bus27_P	Bus28_P	Bus29_P	Bus30_P	Bus1_Q	Bus2_Q	Bus3_Q	Bus4_Q	Bus5_Q	Bus6_Q	Bus7_Q	Bus8_Q	Bus9_Q	Bus10_Q	Bus11_Q	Bus12_Q	Bus13_Q	Bus14_Q	Bus15_Q	Bus16_Q	Bus17_Q	Bus18_Q	Bus19_Q	Bus20_Q	Bus21_Q	Bus22_Q	Bus23_Q	Bus24_Q	Bus25_Q	Bus26_Q	Bus27_Q	Bus28_Q	Bus29_Q	Bus30_Q	PLoss	QLoss
Replication114	 0.01632	0.99971	0.93993 	0.94038 	0.93866 	0.93869 	0.93829 	0.93857 	0.93803 	0.93821 	0.93938 	0.94467 	0.93455 	0.94211 	0.94982 	0.94034 	0.94197 	0.94125 	0.94309 	0.93933 	0.93934 	0.94009 	0.94510 	0.94549 	0.94757 	0.94373 	0.93965 	0.93368 	0.94266 	0.93820 	0.94032 	0.93780 	0.04296 	0.05228 	-0.01288 	-0.01594 	-0.01480 	0.00000 	-0.01245 	-0.01532 	-0.01587 	0.08719 	-0.01733 	-0.01173 	0.04711 	-0.01424 	-0.01444 	-0.01820 	-0.01472 	-0.01450 	-0.01376 	-0.01468 	-0.01611 	0.02144 	0.04810 	-0.01434 	-0.01466 	-0.01591 	0.04407 	-0.01522 	0.00000 	-0.01588 	0.01866 	0.01926 	-0.00423 	-0.00523 	-0.00486 	0.00000 	-0.00409 	-0.00503 	-0.00521 	0.02862 	-0.00569 	-0.00385 	0.00533 	-0.00468 	-0.00474 	-0.00597 	-0.00483 	-0.00476 	-0.00452 	-0.00482 	-0.00529 	0.02138 	0.01642 	-0.00471 	-0.00481 	-0.00522 	0.00904 	-0.00499 	0.00000 	-0.00521 	0.00130	0.00196
Replication115	 -1.54755	0.99987	0.97473 	0.97496 	0.97409 	0.97435 	0.97318 	0.97450 	0.97342 	0.97423 	0.98142 	0.98960 	0.97730 	0.97813 	0.98165 	0.97616 	0.97815 	0.98138 	0.98666 	0.97829 	0.97997 	0.98178 	0.98831 	0.98816 	0.98196 	0.98208 	0.97599 	0.96940 	0.97814 	0.97428 	0.98024 	0.97553 	0.02081 	0.02521 	-0.01684 	-0.01536 	-0.01756 	0.00000 	-0.01661 	-0.01209 	-0.01627 	0.21105 	-0.01477 	-0.01572 	0.02147 	-0.01608 	-0.01685 	-0.01588 	-0.01466 	-0.01537 	-0.01761 	-0.01489 	-0.01556 	0.00726 	0.02141 	-0.01305 	-0.01490 	-0.01755 	0.02020 	-0.01255 	0.01801 	-0.01715 	0.01020 	0.01080 	-0.00553 	-0.00504 	-0.00576 	0.00000 	-0.00545 	-0.00397 	-0.00534 	0.06924 	-0.00485 	-0.00516 	0.00323 	-0.00527 	-0.00553 	-0.00521 	-0.00481 	-0.00504 	-0.00578 	-0.00488 	-0.00511 	0.00724 	0.00758 	-0.00428 	-0.00489 	-0.00576 	0.00492 	-0.00412 	0.00591 	-0.00563 	0.00202	0.00308
Replication116	 -1.52890	1.00006	1.01956 	1.01954 	1.01963 	1.01999 	1.01870 	1.02059 	1.01937 	1.02018 	1.02936 	1.03813 	1.02510 	1.02068 	1.01954 	1.01836 	1.02033 	1.02683 	1.03430 	1.02309 	1.02642 	1.02878 	1.03493 	1.03420 	1.02074 	1.02297 	1.01271 	1.00697 	1.01184 	1.01972 	1.00919 	1.00632 	-0.00683 	-0.00848 	-0.01519 	-0.01475 	-0.01436 	0.05250 	-0.01405 	-0.01392 	-0.01307 	0.29722 	-0.01526 	-0.01494 	-0.00868 	-0.01737 	-0.01445 	-0.01239 	-0.01502 	-0.01710 	-0.01175 	-0.01411 	-0.01586 	-0.00804 	-0.00898 	-0.01725 	-0.01413 	-0.01530 	-0.00452 	-0.01481 	0.00000 	-0.01804 	-0.00157 	-0.00133 	-0.00498 	-0.00484 	-0.00471 	0.01722 	-0.00461 	-0.00457 	-0.00429 	0.09748 	-0.00501 	-0.00490 	0.00037 	-0.00570 	-0.00474 	-0.00406 	-0.00492 	-0.00561 	-0.00385 	-0.00463 	-0.00520 	-0.00803 	-0.00212 	-0.00566 	-0.00463 	-0.00502 	0.00307 	-0.00486 	0.00000 	-0.00592 	0.00361	0.00584
Replication117	 -1.55177	0.99984	0.96775 	0.96803 	0.96697 	0.96718 	0.96625 	0.96731 	0.96632 	0.96702 	0.97300 	0.98014 	0.96842 	0.97084 	0.97519 	0.96920 	0.97081 	0.97288 	0.97736 	0.97006 	0.97138 	0.97292 	0.97923 	0.97920 	0.97489 	0.97409 	0.96949 	0.96360 	0.97210 	0.96711 	0.97451 	0.96948 	0.02527 	0.03066 	-0.01632 	-0.01628 	-0.01574 	0.00000 	-0.01679 	-0.01299 	-0.01196 	0.18382 	-0.01642 	-0.01379 	0.02668 	-0.01339 	-0.01505 	-0.01813 	-0.01740 	-0.01687 	-0.01604 	-0.01615 	-0.01530 	0.01024 	0.02687 	-0.01696 	-0.01430 	-0.01569 	0.02460 	-0.01296 	0.01974 	-0.01800 	0.01188 	0.01247 	-0.00535 	-0.00534 	-0.00516 	0.00000 	-0.00551 	-0.00426 	-0.00392 	0.06031 	-0.00539 	-0.00452 	0.00366 	-0.00439 	-0.00494 	-0.00595 	-0.00571 	-0.00553 	-0.00526 	-0.00530 	-0.00502 	0.01021 	0.00942 	-0.00556 	-0.00469 	-0.00515 	0.00529 	-0.00425 	0.00648 	-0.00591 	0.00165	0.00253
Replication118	 -1.55779	0.99981	0.96325 	0.96355 	0.96239 	0.96252 	0.96182 	0.96272 	0.96192 	0.96231 	0.96483 	0.97016 	0.96034 	0.96366 	0.96883 	0.96176 	0.96325 	0.96479 	0.96805 	0.96163 	0.96252 	0.96377 	0.96956 	0.96963 	0.96735 	0.96521 	0.96024 	0.95404 	0.96266 	0.96210 	0.96065 	0.95849 	0.02870 	0.03492 	-0.01340 	-0.01591 	-0.01574 	0.03276 	-0.01309 	-0.01614 	-0.01280 	0.13881 	-0.01607 	-0.01526 	0.03193 	-0.01422 	-0.01419 	-0.01533 	-0.01414 	-0.01736 	-0.01492 	-0.01631 	-0.01598 	0.01342 	0.03265 	-0.01812 	-0.01369 	-0.01652 	0.03040 	-0.01758 	0.00000 	-0.01362 	0.01241 	0.01280 	-0.00440 	-0.00522 	-0.00516 	0.01075 	-0.00429 	-0.00529 	-0.00420 	0.04555 	-0.00527 	-0.00501 	0.00394 	-0.00467 	-0.00466 	-0.00503 	-0.00464 	-0.00570 	-0.00490 	-0.00535 	-0.00524 	0.01338 	0.01143 	-0.00595 	-0.00449 	-0.00542 	0.00693 	-0.00577 	0.00000 	-0.00447 	0.00112	0.00182
Replication119	 -1.55442	0.99980	0.96012 	0.96043 	0.95923 	0.95937 	0.95862 	0.95934 	0.95850 	0.95900 	0.96362 	0.97055 	0.95906 	0.96295 	0.96821 	0.96094 	0.96281 	0.96449 	0.96814 	0.96192 	0.96290 	0.96425 	0.97001 	0.97005 	0.96720 	0.96544 	0.95994 	0.95422 	0.96156 	0.95896 	0.95939 	0.95704 	0.03024 	0.03676 	-0.01387 	-0.01343 	-0.01394 	0.00000 	-0.01622 	-0.01388 	-0.01566 	0.15757 	-0.01632 	-0.01274 	0.03249 	-0.01601 	-0.01633 	-0.01553 	-0.01659 	-0.01424 	-0.01584 	-0.01393 	-0.01319 	0.01328 	0.03295 	-0.01567 	-0.01235 	-0.01524 	0.03107 	-0.01419 	0.00000 	-0.01481 	0.01362 	0.01418 	-0.00455 	-0.00441 	-0.00457 	0.00000 	-0.00532 	-0.00456 	-0.00514 	0.05170 	-0.00536 	-0.00418 	0.00393 	-0.00525 	-0.00536 	-0.00510 	-0.00544 	-0.00467 	-0.00520 	-0.00457 	-0.00433 	0.01324 	0.01129 	-0.00514 	-0.00405 	-0.00500 	0.00712 	-0.00466 	0.00000 	-0.00486 	0.00142	0.00214
Replication120	 -1.53032	0.99999	1.00074 	1.00079 	1.00060 	1.00088 	0.99949 	1.00107 	0.99993 	1.00069 	1.01181 	1.02189 	1.00761 	1.00552 	1.00600 	1.00386 	1.00573 	1.01100 	1.01820 	1.00809 	1.01082 	1.01298 	1.01926 	1.01867 	1.00713 	1.00844 	0.99847 	0.99277 	0.99788 	1.00054 	0.99571 	0.99336 	0.00439 	0.00516 	-0.01377 	-0.01424 	-0.01561 	0.00607 	-0.01558 	-0.01561 	-0.01517 	0.28896 	-0.01506 	-0.01534 	0.00229 	-0.01397 	-0.01349 	-0.01481 	-0.01437 	-0.01341 	-0.01400 	-0.01501 	-0.01355 	-0.00288 	0.00190 	-0.01720 	-0.01484 	-0.01520 	0.00524 	-0.01296 	0.00000 	-0.01477 	0.00375 	0.00430 	-0.00452 	-0.00467 	-0.00512 	0.00199 	-0.00511 	-0.00512 	-0.00498 	0.09478 	-0.00494 	-0.00503 	0.00119 	-0.00458 	-0.00442 	-0.00486 	-0.00471 	-0.00440 	-0.00459 	-0.00492 	-0.00445 	-0.00288 	0.00107 	-0.00564 	-0.00487 	-0.00499 	0.00432 	-0.00425 	0.00000 	-0.00484 	0.00352	0.00532
Replication121	 -1.55678	0.99981	0.96195 	0.96228 	0.96100 	0.96122 	0.96051 	0.96144 	0.96054 	0.96108 	0.96460 	0.97037 	0.96136 	0.96301 	0.96826 	0.96090 	0.96275 	0.96439 	0.96810 	0.96157 	0.96245 	0.96369 	0.96980 	0.96986 	0.96717 	0.96542 	0.96028 	0.95445 	0.96234 	0.96097 	0.96025 	0.95798 	0.02935 	0.03568 	-0.01785 	-0.01586 	-0.01530 	0.02465 	-0.01566 	-0.01480 	-0.01651 	0.14779 	-0.01162 	-0.01537 	0.03231 	-0.01646 	-0.01604 	-0.01697 	-0.01384 	-0.01481 	-0.01487 	-0.01837 	-0.01513 	0.01334 	0.03285 	-0.01587 	-0.01325 	-0.01553 	0.03064 	-0.01457 	0.00000 	-0.01426 	0.01291 	0.01335 	-0.00586 	-0.00520 	-0.00502 	0.00809 	-0.00514 	-0.00486 	-0.00542 	0.04849 	-0.00381 	-0.00504 	0.00405 	-0.00540 	-0.00526 	-0.00557 	-0.00454 	-0.00486 	-0.00488 	-0.00603 	-0.00496 	0.01330 	0.01142 	-0.00521 	-0.00435 	-0.00510 	0.00695 	-0.00478 	0.00000 	-0.00468 	0.00121	0.00195
Replication122	 -1.55269	0.99981	0.96063 	0.96095 	0.95971 	0.95992 	0.95904 	0.95999 	0.95904 	0.95967 	0.96510 	0.97206 	0.96094 	0.96352 	0.96871 	0.96145 	0.96357 	0.96563 	0.96958 	0.96265 	0.96380 	0.96527 	0.97140 	0.97145 	0.96817 	0.96685 	0.96183 	0.95565 	0.96478 	0.95972 	0.96628 	0.96217 	0.02976 	0.03613 	-0.01737 	-0.01482 	-0.01591 	0.00000 	-0.01709 	-0.01403 	-0.01424 	0.16647 	-0.01494 	-0.01734 	0.03182 	-0.01710 	-0.01492 	-0.01393 	-0.01572 	-0.01606 	-0.01647 	-0.01473 	-0.01570 	0.01282 	0.03211 	-0.01519 	-0.01686 	-0.01646 	0.02943 	-0.01467 	0.01483 	-0.01564 	0.01366 	0.01427 	-0.00570 	-0.00486 	-0.00522 	0.00000 	-0.00561 	-0.00460 	-0.00467 	0.05462 	-0.00490 	-0.00569 	0.00416 	-0.00561 	-0.00489 	-0.00457 	-0.00516 	-0.00527 	-0.00541 	-0.00483 	-0.00515 	0.01278 	0.01113 	-0.00499 	-0.00553 	-0.00540 	0.00623 	-0.00481 	0.00487 	-0.00513 	0.00157	0.00238
Replication123	 -1.52244	1.00000	1.00096 	1.00103 	1.00078 	1.00114 	0.99969 	1.00134 	1.00013 	1.00098 	1.01382 	1.02457 	1.01012 	1.00680 	1.00715 	1.00492 	1.00718 	1.01268 	1.02058 	1.00972 	1.01260 	1.01480 	1.02170 	1.02108 	1.00865 	1.01032 	0.99929 	0.99365 	0.99808 	1.00078 	0.99541 	0.99253 	0.00399 	0.00463 	-0.01729 	-0.01510 	-0.01579 	0.00000 	-0.01683 	-0.01434 	-0.01521 	0.31371 	-0.01327 	-0.01450 	0.00127 	-0.01634 	-0.01203 	-0.01716 	-0.01464 	-0.01400 	-0.01310 	-0.01968 	-0.01596 	-0.00368 	0.00072 	-0.01489 	-0.01509 	-0.01503 	0.00473 	-0.01446 	0.00000 	-0.01814 	0.00396 	0.00459 	-0.00567 	-0.00495 	-0.00518 	0.00000 	-0.00552 	-0.00470 	-0.00499 	0.10290 	-0.00435 	-0.00476 	0.00121 	-0.00536 	-0.00395 	-0.00563 	-0.00480 	-0.00459 	-0.00430 	-0.00645 	-0.00523 	-0.00368 	0.00067 	-0.00488 	-0.00495 	-0.00493 	0.00468 	-0.00474 	0.00000 	-0.00595 	0.00421	0.00633
Replication124	 -1.54995	0.99984	0.96793 	0.96819 	0.96717 	0.96733 	0.96655 	0.96735 	0.96650 	0.96697 	0.97381 	0.98147 	0.96962 	0.97098 	0.97531 	0.96915 	0.97090 	0.97379 	0.97868 	0.97049 	0.97207 	0.97377 	0.98049 	0.98037 	0.97499 	0.97425 	0.96776 	0.96289 	0.96894 	0.96688 	0.96694 	0.96477 	0.02523 	0.03062 	-0.01359 	-0.01478 	-0.01330 	0.00000 	-0.01566 	-0.01593 	-0.01410 	0.19434 	-0.01502 	-0.01712 	0.02668 	-0.01471 	-0.01707 	-0.01599 	-0.01469 	-0.01746 	-0.01658 	-0.01609 	-0.01156 	0.00985 	0.02686 	-0.01595 	-0.01543 	-0.01299 	0.02589 	-0.01663 	0.00000 	-0.01365 	0.01177 	0.01234 	-0.00446 	-0.00485 	-0.00436 	0.00000 	-0.00514 	-0.00523 	-0.00463 	0.06376 	-0.00493 	-0.00562 	0.00354 	-0.00483 	-0.00560 	-0.00525 	-0.00482 	-0.00573 	-0.00544 	-0.00528 	-0.00379 	0.00982 	0.00932 	-0.00523 	-0.00506 	-0.00426 	0.00649 	-0.00546 	0.00000 	-0.00448 	0.00181	0.00276
Replication125	 -1.55578	0.99978	0.95587 	0.95621 	0.95488 	0.95503 	0.95432 	0.95501 	0.95421 	0.95469 	0.95927 	0.96559 	0.95573 	0.95876 	0.96450 	0.95699 	0.95879 	0.96001 	0.96333 	0.95800 	0.95889 	0.95995 	0.96518 	0.96530 	0.96342 	0.96129 	0.95578 	0.95036 	0.95764 	0.95457 	0.95541 	0.95300 	0.03290 	0.03999 	-0.01546 	-0.01407 	-0.01464 	0.00000 	-0.01555 	-0.01303 	-0.01529 	0.14214 	-0.01268 	-0.01565 	0.03546 	-0.01464 	-0.01697 	-0.01507 	-0.01636 	-0.01278 	-0.01131 	-0.01529 	-0.01541 	0.01486 	0.03593 	-0.01409 	-0.01452 	-0.01443 	0.03376 	-0.01672 	0.00000 	-0.01515 	0.01471 	0.01528 	-0.00507 	-0.00462 	-0.00480 	0.00000 	-0.00510 	-0.00428 	-0.00502 	0.04664 	-0.00416 	-0.00513 	0.00419 	-0.00481 	-0.00557 	-0.00494 	-0.00537 	-0.00419 	-0.00371 	-0.00502 	-0.00506 	0.01481 	0.01221 	-0.00462 	-0.00476 	-0.00474 	0.00754 	-0.00549 	0.00000 	-0.00497 	0.00131	0.00196
Replication126	 -1.54727	0.99990	0.98095 	0.98112 	0.98048 	0.98069 	0.97949 	0.98078 	0.97973 	0.98047 	0.98869 	0.99642 	0.98538 	0.98437 	0.98719 	0.98264 	0.98430 	0.98775 	0.99323 	0.98496 	0.98686 	0.98863 	0.99486 	0.99460 	0.98734 	0.98742 	0.98029 	0.97464 	0.98171 	0.98040 	0.98182 	0.97853 	0.01703 	0.02063 	-0.01315 	-0.01328 	-0.01626 	0.00000 	-0.01609 	-0.01305 	-0.01250 	0.22035 	-0.01187 	-0.01352 	0.01727 	-0.01384 	-0.01713 	-0.01650 	-0.01752 	-0.01470 	-0.01461 	-0.01546 	-0.01359 	0.00512 	0.01726 	-0.01574 	-0.01683 	-0.01504 	0.01730 	-0.01333 	0.00880 	-0.01463 	0.00851 	0.00905 	-0.00431 	-0.00436 	-0.00534 	0.00000 	-0.00528 	-0.00428 	-0.00410 	0.07229 	-0.00389 	-0.00444 	0.00261 	-0.00454 	-0.00562 	-0.00541 	-0.00575 	-0.00482 	-0.00479 	-0.00507 	-0.00446 	0.00510 	0.00615 	-0.00516 	-0.00552 	-0.00494 	0.00501 	-0.00437 	0.00289 	-0.00480 	0.00204	0.00314
Replication127	 -1.55238	0.99984	0.96650 	0.96677 	0.96573 	0.96593 	0.96491 	0.96598 	0.96504 	0.96566 	0.97139 	0.97883 	0.96701 	0.97001 	0.97446 	0.96825 	0.96990 	0.97236 	0.97633 	0.96908 	0.97036 	0.97182 	0.97788 	0.97786 	0.97386 	0.97273 	0.96727 	0.96141 	0.96952 	0.96572 	0.97019 	0.96645 	0.02609 	0.03167 	-0.01522 	-0.01519 	-0.01695 	0.00000 	-0.01543 	-0.01443 	-0.01579 	0.18065 	-0.01567 	-0.01376 	0.02746 	-0.01410 	-0.01459 	-0.01253 	-0.01607 	-0.01674 	-0.01504 	-0.01633 	-0.01702 	0.01069 	0.02776 	-0.01565 	-0.01540 	-0.01559 	0.02600 	-0.01291 	0.01155 	-0.01558 	0.01216 	0.01275 	-0.00499 	-0.00498 	-0.00556 	0.00000 	-0.00506 	-0.00473 	-0.00518 	0.05927 	-0.00514 	-0.00451 	0.00351 	-0.00463 	-0.00479 	-0.00411 	-0.00527 	-0.00549 	-0.00493 	-0.00536 	-0.00558 	0.01065 	0.00960 	-0.00513 	-0.00505 	-0.00511 	0.00592 	-0.00423 	0.00379 	-0.00511 	0.00160	0.00241
Replication128	 -1.54769	0.99989	0.97858 	0.97878 	0.97802 	0.97821 	0.97727 	0.97835 	0.97744 	0.97792 	0.98527 	0.99333 	0.98133 	0.98183 	0.98493 	0.97984 	0.98182 	0.98512 	0.99047 	0.98233 	0.98415 	0.98580 	0.99177 	0.99155 	0.98491 	0.98462 	0.97650 	0.97115 	0.97717 	0.97781 	0.97476 	0.97216 	0.01863 	0.02258 	-0.01339 	-0.01617 	-0.01444 	0.01141 	-0.01434 	-0.01766 	-0.01609 	0.21433 	-0.01412 	-0.01419 	0.01920 	-0.01613 	-0.01475 	-0.01613 	-0.01262 	-0.01480 	-0.01330 	-0.01599 	-0.01656 	0.00614 	0.01924 	-0.01283 	-0.01674 	-0.01426 	0.01988 	-0.01420 	0.00000 	-0.01639 	0.00900 	0.00950 	-0.00439 	-0.00530 	-0.00474 	0.00374 	-0.00471 	-0.00579 	-0.00528 	0.07032 	-0.00463 	-0.00465 	0.00265 	-0.00529 	-0.00484 	-0.00529 	-0.00414 	-0.00486 	-0.00436 	-0.00525 	-0.00543 	0.00611 	0.00669 	-0.00421 	-0.00549 	-0.00468 	0.00601 	-0.00466 	0.00000 	-0.00538 	0.00200	0.00307
Replication129	 -1.53785	0.99996	0.99386 	0.99396 	0.99356 	0.99381 	0.99266 	0.99399 	0.99292 	0.99364 	1.00404 	1.01340 	1.00023 	0.99846 	0.99972 	0.99704 	0.99877 	1.00313 	1.00981 	1.00030 	1.00256 	1.00454 	1.01123 	1.01078 	1.00094 	1.00221 	0.99429 	0.98918 	0.99447 	0.99358 	0.99430 	0.99163 	0.00868 	0.01039 	-0.01357 	-0.01690 	-0.01364 	0.00000 	-0.01624 	-0.01457 	-0.01420 	0.26734 	-0.01364 	-0.01593 	0.00720 	-0.01250 	-0.01305 	-0.01654 	-0.01621 	-0.01339 	-0.01526 	-0.01802 	-0.01411 	-0.00026 	0.00675 	-0.01511 	-0.01394 	-0.01361 	0.00841 	-0.01458 	0.00643 	-0.01236 	0.00551 	0.00609 	-0.00445 	-0.00554 	-0.00447 	0.00000 	-0.00533 	-0.00478 	-0.00466 	0.08769 	-0.00447 	-0.00522 	0.00176 	-0.00410 	-0.00428 	-0.00543 	-0.00532 	-0.00439 	-0.00501 	-0.00591 	-0.00463 	-0.00026 	0.00262 	-0.00496 	-0.00457 	-0.00446 	0.00384 	-0.00478 	0.00211 	-0.00406 	0.00286	0.00433
Replication130	 0.00384	0.99977	0.95334 	0.95371 	0.95228 	0.95246 	0.95179 	0.95245 	0.95174 	0.95207 	0.95568 	0.96180 	0.95184 	0.95589 	0.96197 	0.95400 	0.95585 	0.95687 	0.95978 	0.95428 	0.95497 	0.95606 	0.96158 	0.96173 	0.96054 	0.95796 	0.95212 	0.94616 	0.95434 	0.95199 	0.95190 	0.94927 	0.03456 	0.04202 	-0.01738 	-0.01246 	-0.01575 	0.00640 	-0.01316 	-0.01586 	-0.01643 	0.13019 	-0.01379 	-0.01538 	0.03751 	-0.01541 	-0.01354 	-0.01392 	-0.01486 	-0.01522 	-0.01364 	-0.01539 	-0.01364 	0.01604 	0.03813 	-0.01377 	-0.01612 	-0.01589 	0.03585 	-0.01586 	0.00000 	-0.01658 	0.01526 	0.01581 	-0.00570 	-0.00409 	-0.00517 	0.00210 	-0.00432 	-0.00520 	-0.00539 	0.04272 	-0.00452 	-0.00505 	0.00434 	-0.00506 	-0.00444 	-0.00457 	-0.00488 	-0.00499 	-0.00448 	-0.00505 	-0.00448 	0.01600 	0.01298 	-0.00452 	-0.00529 	-0.00521 	0.00804 	-0.00520 	0.00000 	-0.00544 	0.00129	0.00197
Replication131	 -1.54853	0.99990	0.98232 	0.98250 	0.98182 	0.98206 	0.98095 	0.98229 	0.98117 	0.98191 	0.98920 	0.99702 	0.98531 	0.98541 	0.98811 	0.98387 	0.98534 	0.98855 	0.99409 	0.98586 	0.98773 	0.98936 	0.99552 	0.99527 	0.98825 	0.98831 	0.98105 	0.97565 	0.98182 	0.98176 	0.98065 	0.97741 	0.01629 	0.01972 	-0.01489 	-0.01701 	-0.01543 	0.02043 	-0.01764 	-0.01538 	-0.01470 	0.21267 	-0.01394 	-0.01358 	0.01661 	-0.01234 	-0.01596 	-0.01834 	-0.01264 	-0.01528 	-0.01230 	-0.01722 	-0.01253 	0.00490 	0.01661 	-0.01421 	-0.01429 	-0.01438 	0.01705 	-0.01597 	0.00512 	-0.01686 	0.00805 	0.00854 	-0.00488 	-0.00558 	-0.00506 	0.00670 	-0.00579 	-0.00505 	-0.00482 	0.06977 	-0.00457 	-0.00446 	0.00246 	-0.00405 	-0.00524 	-0.00602 	-0.00415 	-0.00501 	-0.00403 	-0.00565 	-0.00411 	0.00488 	0.00587 	-0.00466 	-0.00469 	-0.00472 	0.00518 	-0.00524 	0.00168 	-0.00553 	0.00193	0.00299
Replication132	 -1.55621	0.99984	0.96972 	0.96998 	0.96897 	0.96919 	0.96834 	0.96927 	0.96840 	0.96896 	0.97308 	0.97977 	0.96852 	0.97202 	0.97624 	0.97038 	0.97203 	0.97375 	0.97751 	0.97100 	0.97208 	0.97341 	0.97896 	0.97896 	0.97563 	0.97435 	0.96950 	0.96410 	0.97163 	0.96891 	0.97194 	0.96835 	0.02433 	0.02955 	-0.01603 	-0.01119 	-0.01449 	0.01108 	-0.01494 	-0.01328 	-0.01569 	0.16063 	-0.01636 	-0.01411 	0.02609 	-0.01353 	-0.01020 	-0.01505 	-0.01348 	-0.01607 	-0.01444 	-0.01475 	-0.01538 	0.01032 	0.02639 	-0.01552 	-0.01389 	-0.01437 	0.02467 	-0.01411 	0.01012 	-0.01560 	0.01109 	0.01157 	-0.00526 	-0.00367 	-0.00476 	0.00363 	-0.00490 	-0.00436 	-0.00515 	0.05270 	-0.00537 	-0.00463 	0.00333 	-0.00444 	-0.00335 	-0.00494 	-0.00442 	-0.00527 	-0.00474 	-0.00484 	-0.00505 	0.01029 	0.00913 	-0.00509 	-0.00456 	-0.00472 	0.00559 	-0.00463 	0.00332 	-0.00512 	0.00126	0.00194
Replication133	 0.01239	0.99973	0.94334 	0.94377 	0.94211 	0.94223 	0.94168 	0.94213 	0.94142 	0.94174 	0.94428 	0.94967 	0.94018 	0.94603 	0.95327 	0.94428 	0.94589 	0.94594 	0.94792 	0.94351 	0.94365 	0.94453 	0.94988 	0.95021 	0.95127 	0.94785 	0.94345 	0.93761 	0.94621 	0.94182 	0.94400 	0.94161 	0.04076 	0.04958 	-0.01586 	-0.01417 	-0.01482 	0.00000 	-0.01567 	-0.01731 	-0.01442 	0.10236 	-0.01471 	-0.01319 	0.04440 	-0.01404 	-0.01482 	-0.01422 	-0.01669 	-0.01432 	-0.01487 	-0.01579 	-0.01617 	0.01987 	0.04527 	-0.01456 	-0.01471 	-0.01556 	0.04165 	-0.01349 	0.00000 	-0.01504 	0.01786 	0.01847 	-0.00521 	-0.00465 	-0.00486 	0.00000 	-0.00514 	-0.00568 	-0.00473 	0.03359 	-0.00483 	-0.00433 	0.00503 	-0.00461 	-0.00486 	-0.00467 	-0.00548 	-0.00470 	-0.00488 	-0.00518 	-0.00531 	0.01982 	0.01542 	-0.00478 	-0.00483 	-0.00511 	0.00865 	-0.00443 	0.00000 	-0.00494 	0.00127	0.00192
Replication134	 -1.55339	0.99981	0.96030 	0.96060 	0.95944 	0.95960 	0.95869 	0.95954 	0.95866 	0.95917 	0.96459 	0.97146 	0.96053 	0.96331 	0.96853 	0.96151 	0.96338 	0.96512 	0.96906 	0.96234 	0.96338 	0.96475 	0.97085 	0.97087 	0.96772 	0.96597 	0.95968 	0.95382 	0.96149 	0.95909 	0.95939 	0.95713 	0.03008 	0.03656 	-0.01457 	-0.01144 	-0.01575 	0.00000 	-0.01595 	-0.01554 	-0.01427 	0.16257 	-0.01456 	-0.01667 	0.03221 	-0.01498 	-0.01332 	-0.01579 	-0.01442 	-0.01564 	-0.01569 	-0.01610 	-0.01326 	0.01301 	0.03258 	-0.01449 	-0.01561 	-0.01562 	0.03099 	-0.01582 	0.00000 	-0.01426 	0.01362 	0.01420 	-0.00478 	-0.00375 	-0.00517 	0.00000 	-0.00523 	-0.00510 	-0.00468 	0.05334 	-0.00478 	-0.00547 	0.00392 	-0.00491 	-0.00437 	-0.00518 	-0.00473 	-0.00513 	-0.00515 	-0.00528 	-0.00435 	0.01297 	0.01113 	-0.00475 	-0.00512 	-0.00513 	0.00727 	-0.00519 	0.00000 	-0.00468 	0.00151	0.00229
